"","lsoa","hex","hex.id"
"3346","E01000414",82,"ID82"
"3347","E01000494",123,"ID123"
"3348","E01000415",82,"ID82"
"3349","E01000493",123,"ID123"
"3350","E01000412",82,"ID82"
"3351","E01000492",123,"ID123"
"3352","E01000413",82,"ID82"
"3353","E01000491",123,"ID123"
"3354","E01000410",82,"ID82"
"3355","E01000490",123,"ID123"
"3356","E01000411",82,"ID82"
"3357","E01000499",140,"ID140"
"3358","E01000418",98,"ID98"
"3359","E01000498",140,"ID140"
"3360","E01000419",98,"ID98"
"3361","E01032722",94,"ID94"
"3362","E01032720",93,"ID93"
"3363","E01001836",128,"ID128"
"3364","E01001837",127,"ID127"
"3365","E01001834",145,"ID145"
"3366","E01001835",127,"ID127"
"3367","E01033740",114,"ID114"
"3368","E01033741",114,"ID114"
"3369","E01000866",125,"ID125"
"3370","E01000867",125,"ID125"
"3371","E01000864",143,"ID143"
"3372","E01000865",125,"ID125"
"3373","E01000862",125,"ID125"
"3374","E01000863",125,"ID125"
"3375","E01000861",125,"ID125"
"3376","E01000868",125,"ID125"
"3377","E01002856",107,"ID107"
"3378","E01000869",143,"ID143"
"3379","E01002857",107,"ID107"
"3380","E01002854",107,"ID107"
"3381","E01002855",106,"ID106"
"3382","E01002852",123,"ID123"
"3383","E01002853",107,"ID107"
"3384","E01002850",90,"ID90"
"3385","E01002851",91,"ID91"
"3386","E01002858",91,"ID91"
"3387","E01002859",91,"ID91"
"3388","E01003746",182,"ID182"
"3389","E01003747",182,"ID182"
"3390","E01003744",182,"ID182"
"3391","E01003745",182,"ID182"
"3392","E01003742",148,"ID148"
"3393","E01003743",148,"ID148"
"3394","E01003740",148,"ID148"
"3395","E01003741",148,"ID148"
"3396","E01003748",182,"ID182"
"3397","E01003749",182,"ID182"
"3398","E01001646",81,"ID81"
"3399","E01001647",81,"ID81"
"3400","E01001644",80,"ID80"
"3401","E01001645",81,"ID81"
"3402","E01001642",80,"ID80"
"3403","E01001640",80,"ID80"
"3404","E01001641",80,"ID80"
"3405","E01001648",81,"ID81"
"3406","E01003636",129,"ID129"
"3407","E01001649",81,"ID81"
"3408","E01003637",129,"ID129"
"3409","E01003634",128,"ID128"
"3410","E01003635",129,"ID129"
"3411","E01003632",129,"ID129"
"3412","E01003633",129,"ID129"
"3413","E01003631",129,"ID129"
"3414","E01003638",166,"ID166"
"3415","E01003639",166,"ID166"
"3416","E01000156",178,"ID178"
"3417","E01000154",159,"ID159"
"3418","E01000155",159,"ID159"
"3419","E01000152",176,"ID176"
"3420","E01000153",176,"ID176"
"3421","E01000150",159,"ID159"
"3422","E01000151",176,"ID176"
"3423","E01000158",178,"ID178"
"3424","E01000159",178,"ID178"
"3425","E01002106",157,"ID157"
"3426","E01002187",173,"ID173"
"3427","E01002107",175,"ID175"
"3428","E01002186",155,"ID155"
"3429","E01002185",155,"ID155"
"3430","E01002104",180,"ID180"
"3431","E01002184",157,"ID157"
"3432","E01002105",179,"ID179"
"3433","E01002183",157,"ID157"
"3434","E01002102",179,"ID179"
"3435","E01002182",157,"ID157"
"3436","E01002103",179,"ID179"
"3437","E01004106",12,"ID12"
"3438","E01004187",23,"ID23"
"3439","E01002181",157,"ID157"
"3440","E01002100",179,"ID179"
"3441","E01004107",13,"ID13"
"3442","E01004186",36,"ID36"
"3443","E01002180",157,"ID157"
"3444","E01002101",179,"ID179"
"3445","E01004104",13,"ID13"
"3446","E01004185",36,"ID36"
"3447","E01004105",13,"ID13"
"3448","E01004184",36,"ID36"
"3449","E01004102",23,"ID23"
"3450","E01004183",35,"ID35"
"3451","E01004103",23,"ID23"
"3452","E01004182",24,"ID24"
"3453","E01004100",23,"ID23"
"3454","E01004181",13,"ID13"
"3455","E01004101",23,"ID23"
"3456","E01004180",13,"ID13"
"3457","E01002108",157,"ID157"
"3458","E01002189",156,"ID156"
"3459","E01002109",175,"ID175"
"3460","E01002188",156,"ID156"
"3461","E01004108",13,"ID13"
"3462","E01004189",36,"ID36"
"3463","E01004109",4,"ID4"
"3464","E01004188",24,"ID24"
"3465","E01002066",163,"ID163"
"3466","E01002064",161,"ID161"
"3467","E01002065",162,"ID162"
"3468","E01002062",162,"ID162"
"3469","E01002063",162,"ID162"
"3470","E01004066",79,"ID79"
"3471","E01002060",161,"ID161"
"3472","E01004067",79,"ID79"
"3473","E01002061",162,"ID162"
"3474","E01004064",79,"ID79"
"3475","E01004065",64,"ID64"
"3476","E01004062",64,"ID64"
"3477","E01004063",64,"ID64"
"3478","E01004060",95,"ID95"
"3479","E01004061",78,"ID78"
"3480","E01002068",163,"ID163"
"3481","E01002069",163,"ID163"
"3482","E01004068",79,"ID79"
"3483","E01004069",64,"ID64"
"3484","E01000006",130,"ID130"
"3485","E01000087",132,"ID132"
"3486","E01000007",130,"ID130"
"3487","E01000086",131,"ID131"
"3488","E01000085",132,"ID132"
"3489","E01000005",110,"ID110"
"3490","E01000084",131,"ID131"
"3491","E01000002",110,"ID110"
"3492","E01000083",149,"ID149"
"3493","E01000003",110,"ID110"
"3494","E01000082",149,"ID149"
"3495","E01000081",149,"ID149"
"3496","E01000001",110,"ID110"
"3497","E01000080",131,"ID131"
"3498","E01000008",130,"ID130"
"3499","E01000089",132,"ID132"
"3500","E01000009",130,"ID130"
"3501","E01000088",132,"ID132"
"3502","E01000366",83,"ID83"
"3503","E01000367",84,"ID84"
"3504","E01000364",83,"ID83"
"3505","E01000365",83,"ID83"
"3506","E01000362",83,"ID83"
"3507","E01000363",83,"ID83"
"3508","E01000360",83,"ID83"
"3509","E01000361",83,"ID83"
"3510","E01000368",84,"ID84"
"3511","E01000369",83,"ID83"
"3512","E01002356",168,"ID168"
"3513","E01002354",168,"ID168"
"3514","E01002355",169,"ID169"
"3515","E01002352",150,"ID150"
"3516","E01002353",168,"ID168"
"3517","E01002350",150,"ID150"
"3518","E01004357",196,"ID196"
"3519","E01002351",150,"ID150"
"3520","E01004354",196,"ID196"
"3521","E01004355",196,"ID196"
"3522","E01004352",196,"ID196"
"3523","E01004353",196,"ID196"
"3524","E01004350",196,"ID196"
"3525","E01004351",196,"ID196"
"3526","E01002358",168,"ID168"
"3527","E01002359",151,"ID151"
"3528","E01004358",196,"ID196"
"3529","E01004359",196,"ID196"
"3530","E01000257",177,"ID177"
"3531","E01000254",201,"ID201"
"3532","E01000255",177,"ID177"
"3533","E01000252",192,"ID192"
"3534","E01000253",191,"ID191"
"3535","E01000250",201,"ID201"
"3536","E01000251",192,"ID192"
"3537","E01000258",176,"ID176"
"3538","E01002206",138,"ID138"
"3539","E01002287",150,"ID150"
"3540","E01000259",177,"ID177"
"3541","E01002207",137,"ID137"
"3542","E01002286",150,"ID150"
"3543","E01002204",137,"ID137"
"3544","E01002285",133,"ID133"
"3545","E01002284",186,"ID186"
"3546","E01002202",158,"ID158"
"3547","E01002283",187,"ID187"
"3548","E01002203",175,"ID175"
"3549","E01002282",187,"ID187"
"3550","E01004206",110,"ID110"
"3551","E01004287",111,"ID111"
"3552","E01002200",158,"ID158"
"3553","E01002281",187,"ID187"
"3554","E01004207",111,"ID111"
"3555","E01004286",111,"ID111"
"3556","E01002201",158,"ID158"
"3557","E01002280",186,"ID186"
"3558","E01004204",110,"ID110"
"3559","E01004285",111,"ID111"
"3560","E01004205",127,"ID127"
"3561","E01004284",111,"ID111"
"3562","E01004202",127,"ID127"
"3563","E01004283",111,"ID111"
"3564","E01004203",111,"ID111"
"3565","E01004200",127,"ID127"
"3566","E01004281",95,"ID95"
"3567","E01004201",128,"ID128"
"3568","E01004280",95,"ID95"
"3569","E01002208",156,"ID156"
"3570","E01002289",151,"ID151"
"3571","E01002209",156,"ID156"
"3572","E01002288",133,"ID133"
"3573","E01004289",94,"ID94"
"3574","E01004209",111,"ID111"
"3575","E01004288",111,"ID111"
"3576","E01032566",82,"ID82"
"3577","E01032567",82,"ID82"
"3578","E01032564",52,"ID52"
"3579","E01032565",52,"ID52"
"3580","E01032562",52,"ID52"
"3581","E01032563",52,"ID52"
"3582","E01032568",38,"ID38"
"3583","E01032569",38,"ID38"
"3584","E01002566",89,"ID89"
"3585","E01002567",88,"ID88"
"3586","E01002564",88,"ID88"
"3587","E01002565",88,"ID88"
"3588","E01002562",89,"ID89"
"3589","E01002563",88,"ID88"
"3590","E01004566",76,"ID76"
"3591","E01002560",56,"ID56"
"3592","E01004567",76,"ID76"
"3593","E01002561",56,"ID56"
"3594","E01004564",77,"ID77"
"3595","E01004565",76,"ID76"
"3596","E01004562",92,"ID92"
"3597","E01004563",76,"ID76"
"3598","E01004560",76,"ID76"
"3599","E01002568",73,"ID73"
"3600","E01002569",74,"ID74"
"3601","E01004568",59,"ID59"
"3602","E01000506",140,"ID140"
"3603","E01000587",158,"ID158"
"3604","E01000507",140,"ID140"
"3605","E01000586",123,"ID123"
"3606","E01000504",140,"ID140"
"3607","E01000585",123,"ID123"
"3608","E01000505",140,"ID140"
"3609","E01000584",123,"ID123"
"3610","E01000502",140,"ID140"
"3611","E01000583",123,"ID123"
"3612","E01000503",140,"ID140"
"3613","E01000582",123,"ID123"
"3614","E01000581",123,"ID123"
"3615","E01000501",140,"ID140"
"3616","E01000580",123,"ID123"
"3617","E01000508",122,"ID122"
"3618","E01000589",158,"ID158"
"3619","E01000509",140,"ID140"
"3620","E01000588",158,"ID158"
"3621","E01001926",75,"ID75"
"3622","E01001927",89,"ID89"
"3623","E01001924",75,"ID75"
"3624","E01001925",75,"ID75"
"3625","E01001922",75,"ID75"
"3626","E01001923",75,"ID75"
"3627","E01001920",75,"ID75"
"3628","E01001921",75,"ID75"
"3629","E01001928",90,"ID90"
"3630","E01001929",89,"ID89"
"3631","E01003916",94,"ID94"
"3632","E01003997",93,"ID93"
"3633","E01003917",78,"ID78"
"3634","E01003914",79,"ID79"
"3635","E01003995",93,"ID93"
"3636","E01003915",78,"ID78"
"3637","E01003994",93,"ID93"
"3638","E01003912",78,"ID78"
"3639","E01003993",78,"ID78"
"3640","E01003913",78,"ID78"
"3641","E01003992",93,"ID93"
"3642","E01000466",98,"ID98"
"3643","E01003991",93,"ID93"
"3644","E01003910",58,"ID58"
"3645","E01000467",114,"ID114"
"3646","E01003911",78,"ID78"
"3647","E01003990",78,"ID78"
"3648","E01000464",98,"ID98"
"3649","E01000465",98,"ID98"
"3650","E01000462",68,"ID68"
"3651","E01000463",67,"ID67"
"3652","E01000460",68,"ID68"
"3653","E01000461",68,"ID68"
"3654","E01003918",78,"ID78"
"3655","E01003999",77,"ID77"
"3656","E01003919",78,"ID78"
"3657","E01003998",93,"ID93"
"3658","E01000468",115,"ID115"
"3659","E01000469",115,"ID115"
"3660","E01002456",118,"ID118"
"3661","E01002457",118,"ID118"
"3662","E01002454",118,"ID118"
"3663","E01002455",102,"ID102"
"3664","E01002452",118,"ID118"
"3665","E01002453",118,"ID118"
"3666","E01004456",181,"ID181"
"3667","E01002450",119,"ID119"
"3668","E01004457",164,"ID164"
"3669","E01002451",118,"ID118"
"3670","E01004454",181,"ID181"
"3671","E01004455",181,"ID181"
"3672","E01004452",181,"ID181"
"3673","E01004453",181,"ID181"
"3674","E01004450",181,"ID181"
"3675","E01004451",181,"ID181"
"3676","E01002458",136,"ID136"
"3677","E01002459",136,"ID136"
"3678","E01004458",181,"ID181"
"3679","E01004459",181,"ID181"
"3680","E01032787",111,"ID111"
"3681","E01032786",128,"ID128"
"3682","E01032785",128,"ID128"
"3683","E01032784",128,"ID128"
"3684","E01032783",95,"ID95"
"3685","E01032782",95,"ID95"
"3686","E01032780",112,"ID112"
"3687","E01032789",75,"ID75"
"3688","E01032788",61,"ID61"
"3689","E01003876",73,"ID73"
"3690","E01003877",73,"ID73"
"3691","E01003874",73,"ID73"
"3692","E01003875",59,"ID59"
"3693","E01003872",73,"ID73"
"3694","E01003873",73,"ID73"
"3695","E01003870",58,"ID58"
"3696","E01003871",73,"ID73"
"3697","E01003878",59,"ID59"
"3698","E01003879",59,"ID59"
"3699","E01001816",127,"ID127"
"3700","E01001897",90,"ID90"
"3701","E01001896",90,"ID90"
"3702","E01001814",163,"ID163"
"3703","E01001895",90,"ID90"
"3704","E01001815",127,"ID127"
"3705","E01001894",89,"ID89"
"3706","E01001812",162,"ID162"
"3707","E01001893",74,"ID74"
"3708","E01001813",162,"ID162"
"3709","E01001892",75,"ID75"
"3710","E01001891",74,"ID74"
"3711","E01001811",162,"ID162"
"3712","E01001890",90,"ID90"
"3713","E01001899",90,"ID90"
"3714","E01001819",126,"ID126"
"3715","E01001898",90,"ID90"
"3716","E01000756",28,"ID28"
"3717","E01000757",29,"ID29"
"3718","E01000754",41,"ID41"
"3719","E01000755",41,"ID41"
"3720","E01000752",29,"ID29"
"3721","E01003590",147,"ID147"
"3722","E01003518",113,"ID113"
"3723","E01003599",129,"ID129"
"3724","E01003519",113,"ID113"
"3725","E01003598",129,"ID129"
"3726","E01002946",10,"ID10"
"3727","E01002947",20,"ID20"
"3728","E01002944",20,"ID20"
"3729","E01002945",20,"ID20"
"3730","E01002942",20,"ID20"
"3731","E01002943",20,"ID20"
"3732","E01002940",20,"ID20"
"3733","E01002941",20,"ID20"
"3734","E01002948",20,"ID20"
"3735","E01002949",20,"ID20"
"3736","E01003476",47,"ID47"
"3737","E01003477",47,"ID47"
"3738","E01003474",47,"ID47"
"3739","E01003475",47,"ID47"
"3740","E01003472",47,"ID47"
"3741","E01003473",47,"ID47"
"3742","E01003470",34,"ID34"
"3743","E01003471",34,"ID34"
"3744","E01003478",47,"ID47"
"3745","E01003479",113,"ID113"
"3746","E01001416",193,"ID193"
"3747","E01001497",194,"ID194"
"3748","E01001417",202,"ID202"
"3749","E01001496",194,"ID194"
"3750","E01001414",203,"ID203"
"3751","E01001495",194,"ID194"
"3752","E01001415",193,"ID193"
"3753","E01001494",194,"ID194"
"3754","E01001412",208,"ID208"
"3755","E01001493",194,"ID194"
"3756","E01001413",204,"ID204"
"3757","E01001492",195,"ID195"
"3758","E01001410",204,"ID204"
"3759","E01001491",195,"ID195"
"3760","E01001411",204,"ID204"
"3761","E01001418",193,"ID193"
"3762","E01001499",194,"ID194"
"3763","E01001419",193,"ID193"
"3764","E01001498",194,"ID194"
"3765","E01032834",94,"ID94"
"3766","E01033726",81,"ID81"
"3767","E01033727",95,"ID95"
"3768","E01033724",101,"ID101"
"3769","E01033725",118,"ID118"
"3770","E01033728",95,"ID95"
"3771","E01033729",67,"ID67"
"3772","E01000846",124,"ID124"
"3773","E01000847",124,"ID124"
"3774","E01000844",142,"ID142"
"3775","E01000845",142,"ID142"
"3776","E01000842",142,"ID142"
"3777","E01000843",142,"ID142"
"3778","E01000840",27,"ID27"
"3779","E01000841",27,"ID27"
"3780","E01000848",142,"ID142"
"3781","E01000849",142,"ID142"
"3782","E01002836",91,"ID91"
"3783","E01002837",75,"ID75"
"3784","E01002834",107,"ID107"
"3785","E01002835",91,"ID91"
"3786","E01002832",107,"ID107"
"3787","E01002833",107,"ID107"
"3788","E01002830",123,"ID123"
"3789","E01002831",107,"ID107"
"3790","E01002838",92,"ID92"
"3791","E01002839",91,"ID91"
"3792","E01001776",110,"ID110"
"3793","E01001777",126,"ID126"
"3794","E01001774",127,"ID127"
"3795","E01001775",127,"ID127"
"3796","E01001772",144,"ID144"
"3797","E01001773",127,"ID127"
"3798","E01001770",144,"ID144"
"3799","E01003726",184,"ID184"
"3800","E01001779",126,"ID126"
"3801","E01003727",184,"ID184"
"3802","E01003724",184,"ID184"
"3803","E01003725",184,"ID184"
"3804","E01003722",184,"ID184"
"3805","E01003723",184,"ID184"
"3806","E01003720",184,"ID184"
"3807","E01003721",184,"ID184"
"3808","E01003728",147,"ID147"
"3809","E01003729",147,"ID147"
"3810","E01033699",144,"ID144"
"3811","E01033698",127,"ID127"
"3812","E01001624",81,"ID81"
"3813","E01001625",81,"ID81"
"3814","E01001623",81,"ID81"
"3815","E01001620",66,"ID66"
"3816","E01001621",81,"ID81"
"3817","E01001629",97,"ID97"
"3818","E01003616",146,"ID146"
"3819","E01003697",165,"ID165"
"3820","E01003617",146,"ID146"
"3821","E01003696",165,"ID165"
"3822","E01003695",147,"ID147"
"3823","E01003615",146,"ID146"
"3824","E01003694",147,"ID147"
"3825","E01003692",147,"ID147"
"3826","E01003691",147,"ID147"
"3827","E01003611",113,"ID113"
"3828","E01003690",166,"ID166"
"3829","E01003618",146,"ID146"
"3830","E01003699",184,"ID184"
"3831","E01003619",128,"ID128"
"3832","E01003698",183,"ID183"
"3833","E01000136",141,"ID141"
"3834","E01000137",141,"ID141"
"3835","E01000134",176,"ID176"
"3836","E01000133",176,"ID176"
"3837","E01000130",176,"ID176"
"3838","E01000131",158,"ID158"
"3839","E01000138",141,"ID141"
"3840","E01000139",141,"ID141"
"3841","E01002046",163,"ID163"
"3842","E01002047",162,"ID162"
"3843","E01002044",162,"ID162"
"3844","E01002045",162,"ID162"
"3845","E01002042",162,"ID162"
"3846","E01002043",162,"ID162"
"3847","E01004046",78,"ID78"
"3848","E01002040",181,"ID181"
"3849","E01004047",64,"ID64"
"3850","E01002041",180,"ID180"
"3851","E01004044",78,"ID78"
"3852","E01004045",78,"ID78"
"3853","E01004042",94,"ID94"
"3854","E01004043",94,"ID94"
"3855","E01004040",94,"ID94"
"3856","E01004041",79,"ID79"
"3857","E01002048",162,"ID162"
"3858","E01002049",162,"ID162"
"3859","E01004048",64,"ID64"
"3860","E01004049",64,"ID64"
"3861","E01000346",68,"ID68"
"3862","E01000347",82,"ID82"
"3863","E01000344",67,"ID67"
"3864","E01000345",67,"ID67"
"3865","E01000342",67,"ID67"
"3866","E01000343",82,"ID82"
"3867","E01000340",82,"ID82"
"3868","E01000341",67,"ID67"
"3869","E01000348",68,"ID68"
"3870","E01002336",168,"ID168"
"3871","E01000349",68,"ID68"
"3872","E01002337",169,"ID169"
"3873","E01002334",168,"ID168"
"3874","E01002335",168,"ID168"
"3875","E01002332",185,"ID185"
"3876","E01002333",168,"ID168"
"3877","E01004336",146,"ID146"
"3878","E01002330",168,"ID168"
"3879","E01004337",146,"ID146"
"3880","E01002331",185,"ID185"
"3881","E01004334",146,"ID146"
"3882","E01004335",146,"ID146"
"3883","E01004332",146,"ID146"
"3884","E01004333",146,"ID146"
"3885","E01004330",146,"ID146"
"3886","E01004331",146,"ID146"
"3887","E01002338",168,"ID168"
"3888","E01002339",168,"ID168"
"3889","E01004338",146,"ID146"
"3890","E01004339",146,"ID146"
"3891","E01000236",159,"ID159"
"3892","E01000237",159,"ID159"
"3893","E01000234",176,"ID176"
"3894","E01000235",176,"ID176"
"3895","E01000232",176,"ID176"
"3896","E01000233",176,"ID176"
"3897","E01000230",176,"ID176"
"3898","E01000231",176,"ID176"
"3899","E01000238",159,"ID159"
"3900","E01000239",159,"ID159"
"3901","E01002546",103,"ID103"
"3902","E01002547",103,"ID103"
"3903","E01002544",103,"ID103"
"3904","E01002545",103,"ID103"
"3905","E01002542",103,"ID103"
"3906","E01002543",103,"ID103"
"3907","E01004546",62,"ID62"
"3908","E01002540",103,"ID103"
"3909","E01004547",48,"ID48"
"3910","E01002541",103,"ID103"
"3911","E01004544",62,"ID62"
"3912","E01004545",62,"ID62"
"3913","E01004542",61,"ID61"
"3914","E01004540",76,"ID76"
"3915","E01004541",76,"ID76"
"3916","E01002548",101,"ID101"
"3917","E01002549",102,"ID102"
"3918","E01004548",62,"ID62"
"3919","E01004549",48,"ID48"
"3920","E01003966",94,"ID94"
"3921","E01003967",93,"ID93"
"3922","E01003964",94,"ID94"
"3923","E01003963",93,"ID93"
"3924","E01003960",94,"ID94"
"3925","E01003961",93,"ID93"
"3926","E01003968",78,"ID78"
"3927","E01003969",93,"ID93"
"3928","E01001906",74,"ID74"
"3929","E01001987",161,"ID161"
"3930","E01001907",75,"ID75"
"3931","E01001986",162,"ID162"
"3932","E01001904",90,"ID90"
"3933","E01001985",161,"ID161"
"3934","E01001905",75,"ID75"
"3935","E01001984",161,"ID161"
"3936","E01001902",74,"ID74"
"3937","E01001983",180,"ID180"
"3938","E01001903",90,"ID90"
"3939","E01001982",180,"ID180"
"3940","E01001900",90,"ID90"
"3941","E01001981",180,"ID180"
"3942","E01001901",75,"ID75"
"3943","E01001908",90,"ID90"
"3944","E01001989",161,"ID161"
"3945","E01001909",75,"ID75"
"3946","E01001988",161,"ID161"
"3947","E01000446",68,"ID68"
"3948","E01000447",69,"ID69"
"3949","E01000444",69,"ID69"
"3950","E01000445",68,"ID68"
"3951","E01000442",83,"ID83"
"3952","E01000443",68,"ID68"
"3953","E01000440",83,"ID83"
"3954","E01000441",83,"ID83"
"3955","E01000448",68,"ID68"
"3956","E01002436",155,"ID155"
"3957","E01000449",68,"ID68"
"3958","E01002437",155,"ID155"
"3959","E01002434",136,"ID136"
"3960","E01002435",155,"ID155"
"3961","E01002432",137,"ID137"
"3962","E01002433",155,"ID155"
"3963","E01004436",165,"ID165"
"3964","E01002430",155,"ID155"
"3965","E01004437",164,"ID164"
"3966","E01002431",137,"ID137"
"3967","E01004434",145,"ID145"
"3968","E01004435",145,"ID145"
"3969","E01004432",164,"ID164"
"3970","E01004430",146,"ID146"
"3971","E01002438",171,"ID171"
"3972","E01002439",171,"ID171"
"3973","E01004438",165,"ID165"
"3974","E01004439",146,"ID146"
"3975","E01001866",107,"ID107"
"3976","E01001867",90,"ID90"
"3977","E01001864",106,"ID106"
"3978","E01001865",89,"ID89"
"3979","E01001862",90,"ID90"
"3980","E01001863",106,"ID106"
"3981","E01001860",89,"ID89"
"3982","E01001861",106,"ID106"
"3983","E01001868",75,"ID75"
"3984","E01001869",90,"ID90"
"3985","E01003856",74,"ID74"
"3986","E01003857",74,"ID74"
"3987","E01003854",74,"ID74"
"3988","E01003855",74,"ID74"
"3989","E01003852",74,"ID74"
"3990","E01003853",74,"ID74"
"3991","E01003851",73,"ID73"
"3992","E01003858",74,"ID74"
"3993","E01003859",73,"ID73"
"3994","E01000736",54,"ID54"
"3995","E01000737",54,"ID54"
"3996","E01000734",42,"ID42"
"3997","E01000735",54,"ID54"
"3998","E01000732",41,"ID41"
"3999","E01000733",42,"ID42"
"4000","E01000730",42,"ID42"
"4001","E01000731",42,"ID42"
"4002","E01000738",54,"ID54"
"4003","E01000739",54,"ID54"
"4004","E01032646",93,"ID93"
"4005","E01032640",110,"ID110"
"4006","E01002646",71,"ID71"
"4007","E01002647",71,"ID71"
"4008","E01002645",72,"ID72"
"4009","E01002642",72,"ID72"
"4010","E01002643",72,"ID72"
"4011","E01004646",124,"ID124"
"4012","E01002640",72,"ID72"
"4013","E01004647",124,"ID124"
"4014","E01002641",72,"ID72"
"4015","E01004644",60,"ID60"
"4016","E01004645",60,"ID60"
"4017","E01004642",60,"ID60"
"4018","E01004643",60,"ID60"
"4019","E01004640",60,"ID60"
"4020","E01004641",74,"ID74"
"4021","E01002648",72,"ID72"
"4022","E01002649",72,"ID72"
"4023","E01004648",124,"ID124"
"4024","E01004649",124,"ID124"
"4025","E01033100",62,"ID62"
"4026","E01033101",76,"ID76"
"4027","E01001156",50,"ID50"
"4028","E01001157",50,"ID50"
"4029","E01001154",37,"ID37"
"4030","E01001155",37,"ID37"
"4031","E01001152",37,"ID37"
"4032","E01001153",37,"ID37"
"4033","E01001151",37,"ID37"
"4034","E01001158",50,"ID50"
"4035","E01003106",93,"ID93"
"4036","E01003187",78,"ID78"
"4037","E01001159",50,"ID50"
"4038","E01003186",77,"ID77"
"4039","E01003104",77,"ID77"
"4040","E01003185",77,"ID77"
"4041","E01003105",93,"ID93"
"4042","E01003184",77,"ID77"
"4043","E01003102",93,"ID93"
"4044","E01003183",78,"ID78"
"4045","E01003182",78,"ID78"
"4046","E01003100",77,"ID77"
"4047","E01003181",77,"ID77"
"4048","E01003180",78,"ID78"
"4049","E01003189",52,"ID52"
"4050","E01003108",93,"ID93"
"4051","E01003109",92,"ID92"
"4052","E01003188",93,"ID93"
"4053","E01003066",50,"ID50"
"4054","E01003067",50,"ID50"
"4055","E01003064",50,"ID50"
"4056","E01003065",50,"ID50"
"4057","E01003062",50,"ID50"
"4058","E01003063",50,"ID50"
"4059","E01003060",77,"ID77"
"4060","E01003061",78,"ID78"
"4061","E01003068",50,"ID50"
"4062","E01003069",50,"ID50"
"4063","E01001087",37,"ID37"
"4064","E01001006",24,"ID24"
"4065","E01001086",37,"ID37"
"4066","E01001007",24,"ID24"
"4067","E01001085",49,"ID49"
"4068","E01001004",37,"ID37"
"4069","E01001084",49,"ID49"
"4070","E01001005",24,"ID24"
"4071","E01001083",49,"ID49"
"4072","E01001002",37,"ID37"
"4073","E01001082",16,"ID16"
"4074","E01001003",37,"ID37"
"4075","E01001000",37,"ID37"
"4076","E01001080",16,"ID16"
"4077","E01001001",37,"ID37"
"4078","E01001089",37,"ID37"
"4079","E01001008",24,"ID24"
"4080","E01001088",36,"ID36"
"4081","E01001009",24,"ID24"
"4082","E01001366",103,"ID103"
"4083","E01001367",87,"ID87"
"4084","E01001364",103,"ID103"
"4085","E01001365",103,"ID103"
"4086","E01001362",103,"ID103"
"4087","E01001363",103,"ID103"
"4088","E01001360",87,"ID87"
"4089","E01001361",87,"ID87"
"4090","E01001368",87,"ID87"
"4091","E01001369",87,"ID87"
"4092","E01003356",47,"ID47"
"4093","E01003357",35,"ID35"
"4094","E01003354",66,"ID66"
"4095","E01003355",35,"ID35"
"4096","E01003352",52,"ID52"
"4097","E01003353",52,"ID52"
"4098","E01003350",52,"ID52"
"4099","E01003351",66,"ID66"
"4100","E01003358",47,"ID47"
"4101","E01003359",35,"ID35"
"4102","E01033207",77,"ID77"
"4103","E01033208",92,"ID92"
"4104","E01001257",120,"ID120"
"4105","E01001254",104,"ID104"
"4106","E01001255",88,"ID88"
"4107","E01001252",104,"ID104"
"4108","E01001253",88,"ID88"
"4109","E01001250",104,"ID104"
"4110","E01001251",104,"ID104"
"4111","E01001258",120,"ID120"
"4112","E01001259",104,"ID104"
"4113","E01003206",80,"ID80"
"4114","E01003287",66,"ID66"
"4115","E01003207",80,"ID80"
"4116","E01003204",80,"ID80"
"4117","E01003285",66,"ID66"
"4118","E01003205",80,"ID80"
"4119","E01003284",80,"ID80"
"4120","E01003202",80,"ID80"
"4121","E01003283",80,"ID80"
"4122","E01003203",80,"ID80"
"4123","E01003282",80,"ID80"
"4124","E01003200",80,"ID80"
"4125","E01003281",66,"ID66"
"4126","E01003201",80,"ID80"
"4127","E01003280",66,"ID66"
"4128","E01003209",79,"ID79"
"4129","E01003288",80,"ID80"
"4130","E01033568",45,"ID45"
"4131","E01033569",45,"ID45"
"4132","E01003566",129,"ID129"
"4133","E01003567",129,"ID129"
"4134","E01003564",129,"ID129"
"4135","E01003565",129,"ID129"
"4136","E01003562",129,"ID129"
"4137","E01003563",129,"ID129"
"4138","E01003560",147,"ID147"
"4139","E01003561",129,"ID129"
"4140","E01003568",129,"ID129"
"4141","E01003569",129,"ID129"
"4142","E01001506",205,"ID205"
"4143","E01001587",96,"ID96"
"4144","E01001507",195,"ID195"
"4145","E01001586",80,"ID80"
"4146","E01001504",205,"ID205"
"4147","E01001585",96,"ID96"
"4148","E01001505",195,"ID195"
"4149","E01001584",80,"ID80"
"4150","E01001502",195,"ID195"
"4151","E01001583",81,"ID81"
"4152","E01001503",195,"ID195"
"4153","E01001582",81,"ID81"
"4154","E01001500",194,"ID194"
"4155","E01001581",96,"ID96"
"4156","E01001501",179,"ID179"
"4157","E01001580",80,"ID80"
"4158","E01001508",195,"ID195"
"4159","E01001589",96,"ID96"
"4160","E01001509",205,"ID205"
"4161","E01001588",96,"ID96"
"4162","E01033456",122,"ID122"
"4163","E01033457",139,"ID139"
"4164","E01033455",122,"ID122"
"4165","E01000976",25,"ID25"
"4166","E01000977",25,"ID25"
"4167","E01000974",141,"ID141"
